customer_id,age,gender,district,residential_status,employment_sector,employment_years,monthly_income_hkd,product_type,loan_amount_hkd,tenor_months,interest_rate_pct,num_existing_loans,num_credit_cards,existing_debt_payment_hkd,new_payment_hkd,dsr,ltv,delinq_24m,months_since_delinq,credit_history_years,tu_credit_score,default_flag
HK1011122,44,F,HK Island,Living with Family,Trade & Logistics,6.9,21500.0,Mortgage,1987000,240,3.9,0,4,6670,11940,0.866,0.549,1,17.0,20.4,660,0
HK1011123,55,M,New Territories,Living with Family,Self-Employed,0.4,44700.0,Mortgage,3336000,180,3.16,0,5,2310,23300,0.573,0.47,0,,28.4,669,0
HK1011124,31,M,HK Island,Private Rental,Finance & Insurance,8.8,19600.0,Credit Card,88000,12,32.06,1,6,4050,3520,0.386,,0,,8.6,686,0
HK1011125,41,M,Kowloon,Public Housing,Retail & F&B,3.5,20100.0,Credit Card,56000,12,27.09,2,3,1340,2240,0.178,,0,,14.8,732,0
HK1011126,41,F,New Territories,Living with Family,Professional Services,2.1,42400.0,Personal Loan,468000,24,6.2,1,5,13140,20780,0.8,,2,13.0,13.9,543,0
HK1011127,40,F,New Territories,Owner,Finance & Insurance,5.5,20200.0,Credit Card,110000,24,31.0,1,1,3670,4400,0.4,,0,,14.9,736,0
HK1011128,47,F,HK Island,Owner,Construction,11.7,18400.0,Personal Loan,88000,12,9.15,3,3,3040,7700,0.584,,0,,14.0,697,0
HK1011129,50,M,HK Island,Owner,Self-Employed,13.5,28600.0,Credit Card,125000,12,27.14,0,2,7510,5000,0.437,,1,5.0,22.8,723,0
HK1011130,32,M,HK Island,Private Rental,Trade & Logistics,3.2,20400.0,SME Facility,882000,60,9.74,2,4,1550,17640,0.941,0.71,0,,6.6,629,1
HK1011131,22,F,HK Island,Living with Family,Professional Services,8.9,19500.0,Credit Card,100000,12,32.94,5,3,4730,4000,0.448,,1,12.0,0.7,642,0
HK1011132,38,F,Kowloon,Public Housing,Retail & F&B,,24100.0,Personal Loan,245000,48,5.08,1,2,9190,5650,0.616,,2,23.0,12.3,661,0
HK1011133,39,F,New Territories,Owner,Retail & F&B,12.2,13500.0,Personal Loan,121000,12,5.16,2,3,3770,10370,1.047,,0,,8.1,674,0
HK1011134,46,F,HK Island,Private Rental,Finance & Insurance,15.7,39500.0,Personal Loan,262000,24,8.69,1,5,4930,11930,0.427,,0,,17.5,731,0
HK1011135,41,M,Kowloon,Private Rental,Retail & F&B,3.2,19300.0,Personal Loan,220000,48,5.15,0,1,2350,5080,0.385,,0,,14.8,718,0
HK1011136,66,M,New Territories,Public Housing,Public Sector,6.2,44800.0,Personal Loan,438000,60,8.15,1,1,8940,8910,0.398,,0,,18.1,666,0
HK1011137,31,M,Kowloon,Private Rental,Professional Services,9.8,19700.0,Personal Loan,66000,24,7.27,0,3,9540,2960,0.635,,0,,8.4,685,0
HK1011138,35,F,Kowloon,Public Housing,Professional Services,7.2,33500.0,Mortgage,3178000,300,3.92,2,3,11890,16630,0.851,0.873,1,18.0,10.5,610,0
HK1011139,53,M,New Territories,Private Rental,Retail & F&B,16.3,26900.0,Personal Loan,219000,48,9.33,2,1,8740,5480,0.529,,0,,27.7,760,0
HK1011140,42,M,New Territories,Owner,Trade & Logistics,4.2,16700.0,Mortgage,1209000,120,3.99,2,7,1320,12230,0.811,0.474,0,,15.2,702,0
HK1011141,34,M,New Territories,Living with Family,Construction,8.0,17100.0,Credit Card,26000,12,30.12,4,3,1640,1040,0.157,,2,5.0,8.2,650,1
HK1011142,44,F,Kowloon,Owner,Construction,1.7,10500.0,Credit Card,20000,24,22.96,2,5,850,800,0.157,,0,,10.2,728,0
HK1011143,50,M,New Territories,Living with Family,Construction,3.5,26500.0,Credit Card,78000,24,28.34,2,3,9250,3120,0.467,,0,,12.7,696,1
HK1011144,55,M,New Territories,Owner,Professional Services,2.7,35700.0,Mortgage,3630000,360,3.53,2,3,19790,16360,1.013,0.583,0,,23.1,653,0
HK1011145,21,F,New Territories,Owner,Trade & Logistics,4.1,12200.0,Credit Card,66000,12,24.15,1,3,5150,2640,0.639,,0,,0.0,629,1
HK1011146,45,F,HK Island,Public Housing,Retail & F&B,20.2,22700.0,Credit Card,147000,12,28.99,4,3,2120,5880,0.352,,0,,13.7,732,0
HK1011147,34,F,HK Island,Owner,Public Sector,7.3,33200.0,Credit Card,189000,24,28.52,0,3,2980,7560,0.317,,0,,10.7,691,0
HK1011148,40,F,New Territories,Owner,Construction,4.2,23600.0,Mortgage,1832000,360,4.25,0,1,2680,9010,0.495,0.645,3,5.0,12.4,571,0
HK1011149,44,M,New Territories,Public Housing,Public Sector,5.8,31100.0,Personal Loan,386000,24,8.39,1,3,7420,17530,0.802,,0,,15.9,623,0
HK1011150,32,M,Kowloon,Living with Family,Public Sector,4.5,25600.0,SME Facility,487000,12,11.21,2,2,8500,9740,0.712,0.599,0,,10.4,692,0
HK1011151,57,F,New Territories,Owner,Construction,1.7,26000.0,Mortgage,1874000,180,3.79,3,3,12230,13670,0.996,0.382,4,19.0,21.8,491,1
HK1011152,44,M,New Territories,Private Rental,Construction,2.4,17700.0,Credit Card,67000,12,33.21,0,3,5770,2680,0.477,,1,20.0,21.4,699,0
HK1011153,54,M,New Territories,Private Rental,Public Sector,12.6,36100.0,Personal Loan,249000,48,8.89,0,5,5740,6180,0.33,,0,,21.1,752,0
HK1011154,44,M,New Territories,Private Rental,Professional Services,14.1,33300.0,SME Facility,657000,60,6.78,1,4,9960,13140,0.694,0.761,0,,11.1,657,0
HK1011155,45,M,New Territories,Owner,Professional Services,0.4,27300.0,Personal Loan,212000,36,7.45,1,3,3170,6590,0.358,,0,,10.2,707,0
HK1011156,47,F,Kowloon,Owner,Retail & F&B,4.6,11200.0,Mortgage,947000,180,4.2,0,3,1200,7100,0.741,0.566,0,,20.6,711,0
HK1011157,35,M,HK Island,Owner,Construction,4.3,21400.0,Credit Card,94000,24,27.44,2,2,3200,3760,0.325,,0,,11.7,702,0
HK1011158,65,M,Kowloon,Owner,Retail & F&B,4.1,41500.0,Credit Card,86000,12,25.68,1,4,11730,3440,0.366,,1,22.0,41.4,718,0
HK1011159,28,F,HK Island,Owner,Retail & F&B,5.8,10700.0,Credit Card,74000,24,23.85,1,3,2360,2960,0.497,,0,,3.2,655,1
HK1011160,40,M,Kowloon,Public Housing,Retail & F&B,1.8,9000.0,Credit Card,57000,24,28.81,0,3,330,2280,0.29,,1,12.0,16.1,608,0
HK1011161,42,F,Kowloon,Private Rental,Trade & Logistics,10.7,32900.0,Personal Loan,370000,24,9.93,1,2,2630,17060,0.598,,0,,18.0,713,0
HK1011162,66,F,HK Island,Owner,Construction,13.3,36700.0,Credit Card,112000,12,23.03,1,3,7630,4480,0.33,,0,,33.9,754,0
HK1011163,55,M,Kowloon,Owner,Finance & Insurance,8.1,39400.0,Mortgage,3954000,360,2.34,0,3,13720,15300,0.737,0.607,0,,20.4,682,0
HK1011164,52,F,Kowloon,Owner,Self-Employed,3.0,20700.0,Credit Card,54000,24,27.33,1,3,8550,2160,0.517,,0,,16.9,704,0
HK1011165,53,M,New Territories,Private Rental,Public Sector,8.9,42200.0,Personal Loan,355000,12,7.62,0,2,4190,30820,0.83,,1,4.0,18.0,625,0
HK1011166,67,F,New Territories,Owner,Public Sector,5.7,21800.0,Credit Card,58000,12,30.46,0,3,4210,2320,0.3,,0,,23.6,728,0
HK1011167,49,F,New Territories,Owner,Trade & Logistics,1.9,45400.0,Personal Loan,213000,48,8.27,1,2,12950,5230,0.4,,3,15.0,16.2,612,1
HK1011168,39,F,New Territories,Private Rental,Finance & Insurance,7.1,38300.0,Mortgage,2066000,360,2.81,1,3,6000,8500,0.379,0.402,0,,13.2,682,0
HK1011169,30,M,New Territories,Owner,Public Sector,14.5,26100.0,Mortgage,2756000,360,3.75,4,2,3230,12760,0.613,0.596,0,,4.0,649,0
HK1011170,26,F,New Territories,Private Rental,Finance & Insurance,6.0,35200.0,Credit Card,227000,12,31.39,1,2,11490,9080,0.584,,0,,2.4,715,0
HK1011171,26,F,Kowloon,Private Rental,Finance & Insurance,8.5,36300.0,SME Facility,1263000,24,7.84,3,4,8970,25260,0.943,0.694,0,,2.5,635,1
HK1011172,59,F,HK Island,Public Housing,Retail & F&B,0.1,28900.0,Personal Loan,355000,48,8.27,2,4,8380,8710,0.591,,0,,17.0,642,0
HK1011173,46,F,HK Island,Owner,Self-Employed,0.0,29600.0,Credit Card,69000,12,23.84,0,5,4540,2760,0.247,,1,5.0,16.6,705,0
HK1011174,29,M,Kowloon,Living with Family,Professional Services,7.0,45500.0,Credit Card,104000,24,31.07,0,5,13710,4160,0.393,,0,,5.3,648,0
HK1011175,34,M,New Territories,Owner,Professional Services,3.5,27900.0,Credit Card,118000,24,24.12,1,3,5010,4720,0.349,,0,,10.5,645,0
HK1011176,32,F,HK Island,Private Rental,Finance & Insurance,6.7,43200.0,Mortgage,3643000,300,3.95,3,1,6230,19130,0.587,0.676,0,,6.8,639,0
HK1011177,43,F,Kowloon,Public Housing,Trade & Logistics,15.9,13200.0,Mortgage,764000,180,3.44,0,2,1330,5440,0.513,0.518,1,9.0,12.0,697,0
HK1011178,37,F,New Territories,Owner,Construction,,23300.0,Mortgage,1099000,360,3.15,2,2,5700,4720,0.447,0.728,3,14.0,13.9,562,0
HK1011179,38,M,Kowloon,Private Rental,Finance & Insurance,5.6,47600.0,Credit Card,177000,12,25.17,0,3,8260,7080,0.322,,2,7.0,11.1,682,0
HK1011180,41,M,New Territories,Private Rental,Retail & F&B,5.1,19700.0,Mortgage,1842000,240,2.78,2,1,8470,10010,0.938,0.674,0,,13.5,638,0
HK1011181,30,F,Kowloon,Owner,Retail & F&B,2.9,19400.0,Mortgage,1210000,180,3.85,1,2,700,8860,0.493,0.544,0,,8.5,677,0
HK1011182,25,M,Kowloon,Private Rental,Trade & Logistics,2.5,39600.0,Credit Card,67000,24,30.19,2,1,8980,2680,0.294,,1,10.0,3.3,667,0
HK1011183,30,F,HK Island,Private Rental,Self-Employed,11.9,22300.0,Personal Loan,90000,48,6.83,1,2,1660,2150,0.171,,0,,7.3,722,0
HK1011184,46,F,HK Island,Private Rental,Self-Employed,2.7,14700.0,Personal Loan,88000,48,9.03,3,5,2450,2190,0.316,,2,7.0,19.2,637,0
HK1011185,42,M,HK Island,Public Housing,Trade & Logistics,2.9,11900.0,Mortgage,1084000,240,2.3,1,1,930,5640,0.552,0.548,0,,14.4,680,0
HK1011186,42,M,Kowloon,Private Rental,Finance & Insurance,12.5,35900.0,Credit Card,258000,12,23.95,2,2,5900,10320,0.452,,1,15.0,19.6,675,0
HK1011187,34,F,New Territories,Owner,Self-Employed,7.8,22900.0,Mortgage,1487000,120,3.92,3,2,7470,15000,0.981,0.584,3,18.0,6.0,565,1
HK1011188,56,M,New Territories,Owner,Finance & Insurance,8.5,35500.0,Credit Card,138000,24,27.7,1,3,9650,5520,0.427,,0,,15.5,671,0
HK1011189,34,F,New Territories,Private Rental,Self-Employed,0.0,25400.0,Credit Card,98000,12,28.54,0,3,4050,3920,0.314,,0,,8.2,686,0
HK1011190,35,M,New Territories,Living with Family,Public Sector,6.4,18100.0,Credit Card,48000,24,24.63,0,2,2700,1920,0.255,,0,,11.7,723,0
HK1011191,39,M,Kowloon,Private Rental,Construction,4.1,30500.0,Credit Card,158000,12,25.12,1,1,9400,6320,0.515,,1,12.0,16.9,677,0
HK1011192,30,F,Kowloon,Private Rental,Public Sector,15.7,16900.0,Personal Loan,162000,12,7.5,1,2,2840,14050,0.999,,0,,5.3,617,1
HK1011193,35,M,HK Island,Owner,Construction,11.7,33300.0,Credit Card,160000,24,25.02,1,2,6860,6400,0.398,,0,,10.6,764,0
HK1011194,27,M,Kowloon,Owner,Professional Services,3.7,,Credit Card,182000,12,28.72,0,3,4570,7280,0.392,,0,,3.1,685,0
HK1011195,35,M,Kowloon,Private Rental,Construction,3.1,,Mortgage,2674000,120,4.22,1,4,5890,27350,1.101,0.687,0,,11.6,611,0
HK1011196,42,F,Kowloon,Public Housing,Public Sector,14.3,11700.0,Mortgage,859000,240,2.44,2,1,2180,4530,0.574,0.729,0,,11.8,675,0
HK1011197,35,M,Kowloon,Living with Family,Trade & Logistics,13.9,19700.0,Personal Loan,248000,60,5.98,1,3,1240,4790,0.306,,1,10.0,8.0,703,0
HK1011198,55,F,New Territories,Owner,Trade & Logistics,9.1,16000.0,Mortgage,939000,180,3.17,2,1,800,6560,0.46,0.668,0,,20.5,689,0
HK1011199,50,M,HK Island,Private Rental,Finance & Insurance,4.9,46500.0,Personal Loan,300000,60,5.5,5,1,9180,5730,0.321,,0,,26.9,685,0
HK1011200,70,M,New Territories,Public Housing,Professional Services,9.0,24400.0,Credit Card,30000,12,29.46,2,3,2430,1200,0.149,,0,,21.5,712,0
HK1011201,40,M,New Territories,Private Rental,Professional Services,1.4,45100.0,Credit Card,127000,24,31.13,2,4,6550,5080,0.258,,0,,10.0,686,0
HK1011202,28,M,New Territories,Owner,Self-Employed,6.9,36400.0,Personal Loan,221000,24,7.95,1,3,5020,9990,0.412,,0,,4.2,649,0
HK1011203,62,M,Kowloon,Owner,Construction,3.7,27400.0,Personal Loan,222000,60,6.52,2,3,1530,4350,0.215,,0,,21.0,767,0
HK1011204,27,F,Kowloon,Public Housing,Public Sector,5.9,17200.0,Personal Loan,157000,36,8.06,0,2,6860,4920,0.685,,0,,4.2,655,0
HK1011205,70,F,New Territories,Public Housing,Finance & Insurance,9.7,64000.0,SME Facility,2780000,60,5.96,3,5,17330,55600,1.14,0.794,0,,41.4,765,0
HK1011206,31,F,New Territories,Owner,Self-Employed,0.6,19200.0,Credit Card,75000,24,28.39,4,3,2490,3000,0.286,,0,,5.0,711,0
HK1011207,27,F,Kowloon,Owner,Trade & Logistics,5.1,18800.0,Personal Loan,209000,60,6.66,2,3,11310,4110,0.82,,0,,2.5,667,0
HK1011208,39,M,New Territories,Owner,Self-Employed,10.9,15000.0,SME Facility,145000,36,9.21,0,4,3730,2900,0.442,0.437,3,4.0,11.5,600,0
HK1011209,57,F,New Territories,Public Housing,Retail & F&B,5.2,24500.0,Credit Card,76000,24,29.13,0,4,8470,3040,0.47,,0,,16.2,734,1
HK1011210,42,F,Kowloon,Private Rental,Retail & F&B,0.5,13600.0,SME Facility,247000,12,7.1,1,5,4040,4940,0.66,0.637,0,,13.0,692,1
HK1011211,50,F,Kowloon,Private Rental,Public Sector,12.3,40600.0,Credit Card,277000,24,26.56,1,4,4590,11080,0.386,,0,,16.1,738,0
HK1011212,27,F,New Territories,Owner,Retail & F&B,3.6,10700.0,Credit Card,33000,12,24.68,2,3,830,1320,0.201,,0,,4.5,692,0
HK1011213,21,F,New Territories,Private Rental,Retail & F&B,2.9,14400.0,Personal Loan,67000,12,6.97,0,3,4000,5800,0.681,,0,,0.0,660,1
HK1011214,43,M,New Territories,Owner,Public Sector,11.9,42400.0,Personal Loan,537000,36,9.23,2,6,13400,17130,0.72,,1,8.0,18.4,677,1
HK1011215,38,F,HK Island,Public Housing,Public Sector,4.9,22100.0,SME Facility,240000,36,7.72,1,4,5160,4800,0.451,0.489,0,,11.9,673,0
HK1011216,41,M,Kowloon,Public Housing,Professional Services,5.0,44500.0,Mortgage,2176000,300,3.0,2,4,18520,10320,0.648,0.542,1,21.0,9.3,637,0
HK1011217,54,M,New Territories,Owner,Finance & Insurance,7.4,47300.0,Personal Loan,291000,60,7.48,2,4,2700,5830,0.18,,1,13.0,27.6,719,0
HK1011218,40,M,New Territories,Public Housing,Trade & Logistics,7.7,20700.0,Personal Loan,225000,48,6.83,2,4,3490,5370,0.428,,2,19.0,11.9,647,1
HK1011219,44,F,HK Island,Private Rental,Finance & Insurance,8.4,40400.0,Credit Card,109000,24,33.07,2,2,18530,4360,0.567,,3,3.0,11.6,602,0
HK1011220,43,M,Kowloon,Private Rental,Trade & Logistics,3.7,28100.0,Mortgage,1805000,120,3.5,3,3,11290,17850,1.037,0.689,2,23.0,20.7,523,0
HK1011221,33,F,Kowloon,Owner,Professional Services,6.4,15600.0,Personal Loan,169000,48,5.54,1,3,1940,3930,0.376,,1,2.0,8.8,650,0
HK1011222,54,M,HK Island,Private Rental,Professional Services,2.0,38200.0,Mortgage,2875000,240,3.66,2,3,2030,16910,0.496,0.541,0,,14.4,710,0
HK1011223,52,M,HK Island,Public Housing,Professional Services,1.7,20000.0,Personal Loan,217000,12,6.11,1,2,2980,18690,1.084,,1,5.0,15.4,605,0
HK1011224,61,M,New Territories,Owner,Retail & F&B,3.6,14700.0,SME Facility,673000,36,7.43,1,1,3080,13460,1.125,0.688,0,,33.8,685,0
HK1011225,32,F,Kowloon,Private Rental,Trade & Logistics,5.9,31600.0,Mortgage,2634000,300,3.48,1,3,1770,13160,0.472,0.606,0,,9.8,740,0
HK1011226,21,M,New Territories,Living with Family,Public Sector,4.0,25500.0,Personal Loan,120000,12,5.41,1,4,5120,10300,0.605,,0,,0.0,642,0
HK1011227,21,M,New Territories,Public Housing,Public Sector,14.9,23900.0,Mortgage,1377000,360,3.72,1,3,8960,6350,0.641,0.575,0,,0.0,680,0
HK1011228,39,F,New Territories,Private Rental,Self-Employed,7.2,28400.0,Credit Card,182000,24,30.01,0,5,4740,7280,0.423,,0,,11.5,737,0
HK1011229,40,M,Kowloon,Living with Family,Retail & F&B,11.6,28000.0,Credit Card,52000,24,27.58,0,3,4780,2080,0.245,,0,,16.3,718,0
HK1011230,46,F,New Territories,Private Rental,Public Sector,4.2,19600.0,Credit Card,110000,24,29.36,2,2,1400,4400,0.296,,4,23.0,16.1,572,1
HK1011231,41,F,Kowloon,Public Housing,Finance & Insurance,13.0,52300.0,Personal Loan,659000,36,7.52,2,2,25680,20510,0.883,,0,,10.9,701,0
HK1011232,53,M,Kowloon,Owner,Retail & F&B,2.4,14600.0,Mortgage,831000,240,3.19,1,2,4380,4690,0.621,0.516,0,,20.7,700,0
HK1011233,47,F,New Territories,Public Housing,Professional Services,10.8,27700.0,SME Facility,1141000,36,5.28,2,2,9350,22820,1.161,0.399,0,,18.4,579,1
HK1011234,31,F,New Territories,Public Housing,Construction,11.1,41100.0,Personal Loan,344000,12,8.13,2,4,12920,29940,1.043,,0,,8.9,589,1
HK1011235,44,M,New Territories,Private Rental,Public Sector,16.4,11100.0,Personal Loan,96000,48,12.21,1,5,2600,2540,0.463,,0,,21.4,769,0
HK1011236,37,M,HK Island,Public Housing,Construction,16.5,20100.0,SME Facility,379000,12,8.94,2,4,4920,7580,0.622,0.795,0,,15.1,668,0
HK1011237,42,F,New Territories,Owner,Self-Employed,2.9,17800.0,SME Facility,446000,36,9.52,2,1,680,8920,0.539,0.621,0,,13.2,637,0
HK1011238,56,F,HK Island,Owner,Trade & Logistics,4.1,17200.0,Credit Card,58000,12,31.4,0,1,6620,2320,0.52,,4,17.0,16.5,523,1
HK1011239,46,M,New Territories,Private Rental,Public Sector,4.0,24600.0,Credit Card,85000,12,30.8,2,2,4310,3400,0.313,,0,,10.6,729,0
HK1011240,39,F,Kowloon,Living with Family,Trade & Logistics,9.7,16600.0,Mortgage,904000,360,3.47,2,2,7430,4040,0.691,0.546,0,,11.6,681,0
HK1011241,45,F,HK Island,Private Rental,Public Sector,13.7,27000.0,SME Facility,1180000,36,7.31,3,3,9860,23600,1.239,0.534,1,1.0,13.7,563,1
HK1011242,48,F,Kowloon,Living with Family,Professional Services,1.0,41700.0,Personal Loan,347000,60,6.03,0,3,3280,6710,0.24,,0,,13.6,746,0
HK1011243,38,F,New Territories,Private Rental,Professional Services,10.4,20200.0,SME Facility,872000,12,8.46,0,3,3020,17440,1.013,0.47,1,14.0,14.1,605,0
HK1011244,42,F,HK Island,Living with Family,Construction,4.9,24300.0,Personal Loan,139000,36,6.98,0,5,9860,4290,0.582,,0,,17.1,719,0
HK1011245,29,F,New Territories,Living with Family,Public Sector,8.7,21300.0,Mortgage,2186000,180,3.69,5,3,2430,15830,0.857,0.325,0,,4.2,614,0
HK1011246,29,M,New Territories,Owner,Public Sector,12.4,18300.0,Personal Loan,61000,60,11.14,0,3,3550,1330,0.267,,0,,5.6,746,0
HK1011247,41,F,HK Island,Private Rental,Finance & Insurance,4.6,27100.0,Mortgage,2638000,300,3.1,2,6,13680,12650,0.972,0.702,0,,10.4,615,0
HK1011248,34,M,New Territories,Owner,Retail & F&B,4.7,14600.0,Personal Loan,207000,12,5.93,2,4,3460,17810,1.457,,1,15.0,10.3,577,0
HK1011249,36,M,HK Island,Public Housing,Public Sector,4.1,18000.0,Personal Loan,204000,12,9.76,0,2,6730,17910,1.369,,0,,8.6,587,0
HK1011250,25,F,HK Island,Owner,Retail & F&B,8.7,23000.0,Credit Card,158000,12,24.27,1,4,5230,6320,0.502,,0,,2.6,652,0
HK1011251,45,F,New Territories,Living with Family,Trade & Logistics,5.8,28500.0,Mortgage,2477000,300,3.04,2,2,4600,11800,0.575,0.751,2,16.0,21.3,611,0
HK1011252,28,F,HK Island,Owner,Public Sector,11.2,30900.0,Mortgage,1410000,240,2.97,2,5,13840,7800,0.7,0.698,0,,5.6,638,0
HK1011253,55,F,HK Island,Owner,Professional Services,6.2,19600.0,Credit Card,69000,12,29.45,3,8,1790,2760,0.232,,1,17.0,22.0,734,0
HK1011254,41,M,HK Island,Owner,Self-Employed,14.8,21400.0,Mortgage,1402000,120,2.96,2,4,2290,13510,0.738,0.465,0,,16.3,640,0
HK1011255,44,M,HK Island,Owner,Construction,14.6,28500.0,Mortgage,3025000,240,3.1,0,4,7850,16930,0.869,0.694,0,,13.2,698,0
HK1011256,54,M,HK Island,Owner,Construction,1.9,32700.0,Personal Loan,444000,48,11.52,3,2,4010,11590,0.477,,0,,24.1,668,0
HK1011257,33,M,HK Island,Owner,Finance & Insurance,4.0,22500.0,Personal Loan,253000,60,7.6,4,3,1840,5080,0.308,,0,,11.4,697,0
HK1011258,38,M,Kowloon,Private Rental,Finance & Insurance,4.9,39700.0,Credit Card,278000,12,24.81,2,5,6280,11120,0.438,,2,13.0,15.4,618,0
HK1011259,63,F,New Territories,Owner,Trade & Logistics,6.9,36500.0,Credit Card,220000,24,26.72,2,4,16010,8800,0.68,,0,,18.0,677,0
HK1011260,48,M,HK Island,Private Rental,Self-Employed,2.0,26200.0,Credit Card,115000,12,29.06,0,1,4610,4600,0.352,,0,,16.6,720,0
HK1011261,58,F,Kowloon,Living with Family,Trade & Logistics,3.6,30900.0,Mortgage,2908000,360,3.31,1,3,10430,12750,0.75,0.69,0,,18.0,671,0
HK1011262,45,M,New Territories,Owner,Finance & Insurance,14.7,32200.0,Personal Loan,209000,36,6.1,1,2,9260,6370,0.485,,0,,22.3,765,0
HK1011263,51,M,New Territories,Owner,Public Sector,4.0,20500.0,Credit Card,106000,24,25.95,2,1,5290,4240,0.465,,3,14.0,15.5,606,0
HK1011264,21,F,HK Island,Public Housing,Retail & F&B,3.5,9000.0,Personal Loan,51000,36,7.36,2,3,2370,1580,0.439,,0,,0.0,727,0
HK1011265,40,M,New Territories,Private Rental,Construction,11.0,16900.0,SME Facility,613000,36,11.77,1,5,7440,12260,1.166,0.453,4,5.0,14.9,498,1
HK1011266,21,M,New Territories,Owner,Public Sector,12.2,18700.0,Credit Card,74000,12,30.04,2,5,5130,2960,0.433,,0,,0.0,716,1
HK1011267,34,F,Kowloon,Owner,Trade & Logistics,1.9,20900.0,Credit Card,137000,24,22.22,2,2,1220,5480,0.321,,0,,10.4,675,0
HK1011268,35,F,New Territories,Owner,Trade & Logistics,2.8,23300.0,Personal Loan,273000,24,2.98,3,3,7350,11730,0.819,,0,,7.6,623,0
HK1011269,40,F,HK Island,Private Rental,Self-Employed,1.2,22900.0,Credit Card,32000,12,27.22,1,1,3470,1280,0.207,,4,15.0,8.4,596,1
HK1011270,64,M,HK Island,Living with Family,Public Sector,9.9,21300.0,Mortgage,1215000,180,2.83,1,4,2500,8290,0.507,0.645,0,,22.9,768,0
HK1011271,42,F,HK Island,Living with Family,Retail & F&B,2.0,18300.0,Credit Card,116000,12,24.89,2,3,980,4640,0.307,,1,20.0,17.9,686,0
HK1011272,61,F,HK Island,Owner,Finance & Insurance,2.6,,Credit Card,83000,24,24.23,0,2,10080,3320,0.353,,0,,33.1,734,0
HK1011273,42,M,New Territories,Private Rental,Public Sector,11.0,21900.0,Credit Card,129000,12,27.13,1,2,2400,5160,0.345,,0,,9.7,722,0
HK1011274,51,F,Kowloon,Owner,Public Sector,5.8,25000.0,Personal Loan,88000,24,8.17,1,3,1790,3990,0.231,,0,,21.2,778,0
HK1011275,35,F,New Territories,Private Rental,Finance & Insurance,4.3,33600.0,Credit Card,104000,24,27.2,4,4,6800,4160,0.326,,0,,7.3,662,0
HK1011276,21,M,New Territories,Private Rental,Finance & Insurance,4.1,23300.0,Personal Loan,209000,24,5.77,0,1,2710,9240,0.513,,0,,0.0,669,0
HK1011277,30,F,New Territories,Public Housing,Retail & F&B,6.6,10900.0,Credit Card,56000,24,32.4,2,4,1830,2240,0.373,,4,14.0,3.9,500,1
HK1011278,36,M,Kowloon,Public Housing,Public Sector,11.2,23200.0,Personal Loan,232000,36,7.58,3,2,7390,7230,0.63,,4,14.0,9.3,559,0
HK1011279,41,F,New Territories,Private Rental,Retail & F&B,5.3,14500.0,SME Facility,523000,60,9.69,2,2,1450,10460,0.821,0.644,0,,17.0,664,0
HK1011280,42,F,New Territories,Private Rental,Trade & Logistics,6.9,27800.0,Personal Loan,213000,12,6.5,3,2,17060,18380,1.275,,0,,14.6,581,0
HK1011281,38,F,HK Island,Owner,Professional Services,4.8,25400.0,Personal Loan,122000,24,8.18,1,3,11270,5530,0.661,,3,4.0,12.7,563,0
HK1011282,65,F,HK Island,Public Housing,Finance & Insurance,6.7,52300.0,Personal Loan,180000,12,5.56,0,1,15530,15460,0.593,,3,17.0,23.8,603,0
HK1011283,48,F,HK Island,Living with Family,Trade & Logistics,4.0,38800.0,Credit Card,188000,12,26.81,2,3,11710,7520,0.496,,3,3.0,12.0,553,0
HK1011284,44,M,Kowloon,Private Rental,Finance & Insurance,4.7,36100.0,Credit Card,255000,24,24.09,1,2,15880,10200,0.722,,0,,9.5,657,0
HK1011285,47,F,Kowloon,Public Housing,Self-Employed,4.0,33600.0,Mortgage,2569000,300,3.89,1,1,15050,13400,0.847,0.599,0,,23.2,658,0
HK1011286,28,M,HK Island,Owner,Finance & Insurance,7.4,41200.0,Credit Card,130000,24,22.91,0,3,1160,5200,0.154,,0,,5.9,728,0
HK1011287,46,M,New Territories,Owner,Trade & Logistics,13.9,15800.0,SME Facility,235000,12,7.31,2,3,3850,4700,0.541,0.592,4,14.0,14.5,544,0
HK1011288,47,M,New Territories,Owner,Public Sector,5.4,27000.0,Mortgage,1368000,300,3.58,1,3,7010,6910,0.516,0.562,0,,13.2,748,0
